activity_identifier,url,format,title,description,category_code,language_code,document_date
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1959,application/pdf,Rapport pour PublicationPMR-AR-L1020-2011-1-Perodo 36624265.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8316,application/pdf,AR-L1020 First period Jan-Jun 2014-Public Report 40175893.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7767,application/pdf,Report for PublicationPMR-AR-L1020-2013-1-Period 38267081.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6339,application/pdf,Informe para PublicacinPMR-AR-L1020-2012-2-Periodo 37874202.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3457,application/pdf,Informe para PublicacinPMR-AR-L1020-2011-2-Periodo 36923700.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6642,application/pdf,Report for PublicationPMR-AR-L1020-2012-2-Period 37874929.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2687,application/pdf,Report for PublicationPMR-AR-L1020-2011-1-Period 36625413.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4396,application/pdf,Relatrio para publicaoPMR-AR-L1020-2012-1-Perodo 37351784.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5398,application/pdf,Report for PublicationPMR-AR-L1020-2012-1-Period 37353759.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3244,application/pdf,Rapport pour PublicationPMR-AR-L1020-2011-2-Perodo 36921149.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-419,application/pdf,Rapport pour PublicationPMR-AR-L1020-2010-2-Perodo 36311833.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1199,application/pdf,Report for PublicationPMR-AR-L1020-2010-2-Period 36312994.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1605,application/pdf,Relatrio para publicaoPMR-AR-L1020-2011-1-Perodo 36623592.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2366,application/pdf,Informe para PublicacinPMR-AR-L1020-2011-1-Periodo 36624846.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-206,application/pdf,Relatrio para publicaoPMR-AR-L1020-2010-2-Perodo 36309951.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3670,application/pdf,Report for PublicationPMR-AR-L1020-2011-2-Period 36926312.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8184,application/pdf,AR-L1020 Second period Jan-Dec 2013-Public Report 40172678.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3031,application/pdf,Relatrio para publicaoPMR-AR-L1020-2011-2-Perodo 36899863.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4730,application/pdf,Rapport pour PublicationPMR-AR-L1020-2012-1-Perodo 37352428.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8425,application/pdf,AR-L1020 First period Jan-Jun 2015-Public Report 40181572.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-804,application/pdf,Informe para PublicacinPMR-AR-L1020-2010-2-Periodo 36312418.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5733,application/pdf,Relatrio para publicaoPMR-AR-L1020-2012-2-Perodo 37872880.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7209,application/pdf,Rapport pour PublicationPMR-AR-L1020-2013-1-Perodo 38265757.PDF,,A05,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-605260259-5619,application/pdf,AR-L1020 38790336.PDF,,A10,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-605260259-2743,application/pdf,ADQUISICIN DE MEDICAMENTOS ESENCIALES PARA EL PLAN REMEDIAR Health 35570999.PDF,,A10,na,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1020,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-26,application/pdf,Rapport pour PublicationPMR-AR-L1033-2011-2-Perodo 36921158.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-32,application/pdf,Report for PublicationPMR-AR-L1033-2012-1-Period 37353769.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-751671159-7,application/pdf,AR-L1033 First period Jan-Jun 2016-Public Report 40797174.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-25,application/pdf,Relatrio para publicaoPMR-AR-L1033-2011-2-Perodo 36899874.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-14,application/pdf,Proposal for a loan for a micro small and medium-sized enterprise credit access and competitiveness program 1116655.PDF,,A01,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3190,application/pdf,Programa Acceso al Crdito y competitividad para Micro Pequeas y Medianas Empresas MiPyME 39925981.PDF,,A04,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-27,application/pdf,Informe para PublicacinPMR-AR-L1033-2011-2-Periodo 36923709.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-751671159-4,application/pdf,AR-L1033 Second period Jan-Dec 2014-Public Report 40178494.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-40,application/pdf,Report for PublicationPMR-AR-L1033-2013-1-Period 38267089.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-31,application/pdf,Informe para PublicacinPMR-AR-L1033-2012-1-Periodo 37353112.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-28,application/pdf,Report for PublicationPMR-AR-L1033-2011-2-Period 36926326.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-23,application/pdf,Informe para PublicacinPMR-AR-L1033-2011-1-Periodo 36624857.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-13,application/pdf,Propuesta de prstamo para un programa de acceso al crdito y competitividad para micro pequeas y medianas empre 1089759.PDF,,A01,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-22,application/pdf,Rapport pour PublicationPMR-AR-L1033-2011-1-Perodo 36624276.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-30,application/pdf,Rapport pour PublicationPMR-AR-L1033-2012-1-Perodo 37352438.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-21,application/pdf,Relatrio para publicaoPMR-AR-L1033-2011-1-Perodo 36623604.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-19,application/pdf,Informe para PublicacinPMR-AR-L1033-2010-2-Periodo 36312427.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-39,application/pdf,Informe para PublicacinPMR-AR-L1033-2013-1-Periodo 38266425.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-17,application/pdf,Relatrio para publicaoPMR-AR-L1033-2010-2-Perodo 36309960.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-34,application/pdf,Rapport pour PublicationPMR-AR-L1033-2012-2-Perodo 37873554.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-751671159-3,application/pdf,AR-L1033 First period Jan-Jun 2014-Public Report 40175905.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-38,application/pdf,Rapport pour PublicationPMR-AR-L1033-2013-1-Perodo 38265766.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-18,application/pdf,Rapport pour PublicationPMR-AR-L1033-2010-2-Perodo 36311843.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-37,application/pdf,Relatrio para publicaoPMR-AR-L1033-2013-1-Perodo 38265105.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-24,application/pdf,Report for PublicationPMR-AR-L1033-2011-1-Period 36625424.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-33,application/pdf,Relatrio para publicaoPMR-AR-L1033-2012-2-Perodo 37872888.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-20,application/pdf,Report for PublicationPMR-AR-L1033-2010-2-Period 36313003.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-751671159-2,application/pdf,AR-L1033 Second period Jan-Dec 2013-Public Report 40172695.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-1175170780-29,application/pdf,Relatrio para publicaoPMR-AR-L1033-2012-1-Perodo 37351794.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-751671159-5,application/pdf,AR-L1033 First period Jan-Jun 2015-Public Report 40181585.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-751671159-6,application/pdf,AR-L1033 Second period Jan-Dec 2015-Public Report 40360670.PDF,,A05,na,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1033,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1418,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1418,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-44,application/pdf,Rapport pour PublicationPMR-AR-L1025-2013-1-Perodo 38265760.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-32,application/pdf,Rapport pour PublicationPMR-AR-L1025-2011-2-Perodo 36921152.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-23,application/pdf,Relatrio para publicaoPMR-AR-L1025-2010-2-Perodo 36309954.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-33,application/pdf,Informe para PublicacinPMR-AR-L1025-2011-2-Periodo 36923703.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-37,application/pdf,Informe para PublicacinPMR-AR-L1025-2012-1-Periodo 37353106.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-48,application/pdf,AR-L1025 39256136.PDF,,A10,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-19,application/pdf,Programa de Gestin de Residuos Slidos en Municipios Tursticos 1268217.PDF,,A01,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-40,application/pdf,Rapport pour PublicationPMR-AR-L1025-2012-2-Perodo 37873548.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-893274350-4,application/pdf,AR-L1025 Second period Jan-Dec 2014-Public Report 40178484.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-893274350-2,application/pdf,AR-L1025 Second period Jan-Dec 2013-Public Report 40172683.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-43,application/pdf,Relatrio para publicaoPMR-AR-L1025-2013-1-Perodo 38265100.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-893274350-3,application/pdf,AR-L1025 First period Jan-Jun 2014-Public Report 40175898.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-31,application/pdf,Relatrio para publicaoPMR-AR-L1025-2011-2-Perodo 36899868.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-893274350-5,application/pdf,AR-L1025 First period Jan-Jun 2015-Public Report 40181576.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-46,application/pdf,Report for PublicationPMR-AR-L1025-2013-1-Period 38267084.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-36,application/pdf,Rapport pour PublicationPMR-AR-L1025-2012-1-Perodo 37352432.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-27,application/pdf,Relatrio para publicaoPMR-AR-L1025-2011-1-Perodo 36623596.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-126,application/pdf,AR-L1025 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-26,application/pdf,Report for PublicationPMR-AR-L1025-2010-2-Period 36312997.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-35,application/pdf,Relatrio para publicaoPMR-AR-L1025-2012-1-Perodo 37351787.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-24,application/pdf,Rapport pour PublicationPMR-AR-L1025-2010-2-Perodo 36311837.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-39,application/pdf,Relatrio para publicaoPMR-AR-L1025-2012-2-Perodo 37872883.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-893274350-6,application/pdf,AR-L1025 Second period Jan-Dec 2015-Public Report 40360664.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-29,application/pdf,Informe para PublicacinPMR-AR-L1025-2011-1-Periodo 36624849.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-38,application/pdf,Report for PublicationPMR-AR-L1025-2012-1-Period 37353762.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-34,application/pdf,Report for PublicationPMR-AR-L1025-2011-2-Period 36926315.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-22,application/pdf,PROGRAMA DE GESTION INTEGRAL DE RESIDUOS SLIDOS URBANOS EN MUNICIPIOS TURISTICOS 35762864.PDF,,A10,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-28,application/pdf,Rapport pour PublicationPMR-AR-L1025-2011-1-Perodo 36624270.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-18,application/pdf,Solid Waste Management in Tourist Municipios 1268210.PDF,,A01,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-30,application/pdf,Report for PublicationPMR-AR-L1025-2011-1-Period 36625416.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-41,application/pdf,Informe para PublicacinPMR-AR-L1025-2012-2-Periodo 37874205.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-45,application/pdf,Informe para PublicacinPMR-AR-L1025-2013-1-Periodo 38266420.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-893274350-7,application/pdf,AR-L1025 First period Jan-Jun 2016-Public Report 40797169.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-31163139-25,application/pdf,Informe para PublicacinPMR-AR-L1025-2010-2-Periodo 36312421.PDF,,A05,na,
XI-IATI-IADB-AR-L1025,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
